"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
12500,6.57635021209717,0.112137138843536,6.80062448978424,6.3520759344101,357.170593261719,60.5937194824219,72.982811110187
12700,6.50600957870483,0.0707486718893051,6.64750692248344,6.36451223492622,357.170593261719,60.5937194824219,72.982811110187
12900,6.90749073028564,0.0724589973688126,7.05240872502327,6.76257273554802,357.170593261719,60.5937194824219,72.982811110187
13100,7.33949375152588,0.106868237257004,7.55323022603989,7.12575727701187,357.170593261719,60.5937194824219,72.982811110187
13300,7.48641490936279,0.121118314564228,7.72865153849125,7.24417828023434,357.170593261719,60.5937194824219,72.982811110187
13500,7.2175817489624,0.099770225584507,7.41712220013142,7.01804129779339,357.170593261719,60.5937194824219,72.982811110187
13700,6.87162113189697,0.161724105477333,7.19506934285164,6.54817292094231,357.170593261719,60.5937194824219,72.982811110187
13900,6.59130239486694,0.0689856931567192,6.72927378118038,6.4533310085535,357.170593261719,60.5937194824219,72.982811110187
14100,6.44977807998657,0.0957960560917854,6.64137019217014,6.258185967803,357.170593261719,60.5937194824219,72.982811110187
14300,6.28779697418213,0.0850659087300301,6.45792879164219,6.11766515672207,357.170593261719,60.5937194824219,72.982811110187
14500,5.92354106903076,0.116069175302982,6.15567941963673,5.6914027184248,357.170593261719,60.5937194824219,72.982811110187
14700,5.36778545379639,0.13340637087822,5.63459819555283,5.10097271203995,357.170593261719,60.5937194824219,72.982811110187
14900,4.92727136611938,0.117601774632931,5.16247491538525,4.69206781685352,357.170593261719,60.5937194824219,72.982811110187
15100,4.53689050674438,0.128419101238251,4.79372870922089,4.28005230426788,357.170593261719,60.5937194824219,72.982811110187
15300,4.25188541412354,0.112779699265957,4.47744481265545,4.02632601559162,357.170593261719,60.5937194824219,72.982811110187
15500,4.07227182388306,0.137549996376038,4.34737181663513,3.79717183113098,357.170593261719,60.5937194824219,72.982811110187
15700,3.80999898910522,0.160026669502258,4.13005232810974,3.48994565010071,357.170593261719,60.5937194824219,72.982811110187
15900,3.136883020401,0.158540979027748,3.4539649784565,2.8198010623455,357.170593261719,60.5937194824219,72.982811110187
16100,2.91943979263306,0.135269418358803,3.18997862935066,2.64890095591545,357.170593261719,60.5937194824219,72.982811110187
16300,2.66081404685974,0.165591701865196,2.99199745059013,2.32963064312935,357.170593261719,60.5937194824219,72.982811110187
16500,2.28221297264099,0.117506749927998,2.51722647249699,2.047199472785,357.170593261719,60.5937194824219,72.982811110187
16700,1.8883775472641,0.26514545083046,2.41866844892502,1.35808664560318,357.170593261719,60.5937194824219,72.982811110187
16900,1.75292646884918,0.151274874806404,2.05547621846199,1.45037671923637,357.170593261719,60.5937194824219,72.982811110187
17100,1.7216819524765,0.227079257369041,2.17584046721458,1.26752343773842,357.170593261719,60.5937194824219,72.982811110187
17300,1.75312829017639,0.174124330282211,2.10137695074081,1.40487962961197,357.170593261719,60.5937194824219,72.982811110187
17500,1.98202872276306,0.151697903871536,2.28542453050613,1.67863291501999,357.170593261719,60.5937194824219,72.982811110187
17700,2.47951698303223,0.168036282062531,2.81558954715729,2.14344441890717,357.170593261719,60.5937194824219,72.982811110187
17900,2.86235427856445,0.226533800363541,3.31542187929153,2.40928667783737,357.170593261719,60.5937194824219,72.982811110187
18100,2.99334788322449,0.13205823302269,3.25746434926987,2.72923141717911,357.170593261719,60.5937194824219,72.982811110187
18300,3.39651155471802,0.215187668800354,3.82688689231873,2.96613621711731,357.170593261719,60.5937194824219,72.982811110187
18500,3.36185884475708,0.124923124909401,3.61170509457588,3.11201259493828,357.170593261719,60.5937194824219,72.982811110187
18700,3.40282821655273,0.0930095836520195,3.58884738385677,3.2168090492487,357.170593261719,60.5937194824219,72.982811110187
18900,3.44926834106445,0.137830376625061,3.72492909431458,3.17360758781433,357.170593261719,60.5937194824219,72.982811110187
19100,3.17402648925781,0.127850279211998,3.42972704768181,2.91832593083382,357.170593261719,60.5937194824219,72.982811110187
19300,3.17332315444946,0.136906653642654,3.44713646173477,2.89950984716415,357.170593261719,60.5937194824219,72.982811110187
