"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
16100,3.85369038581848,0.126063644886017,4.10581767559052,3.60156309604645,354.73828125,59.3804359436035,135.014460557661
16300,3.61000514030457,0.154378220438957,3.91876158118248,3.30124869942665,354.73828125,59.3804359436035,135.014460557661
16500,3.25044512748718,0.12210576236248,3.49465665221214,3.00623360276222,354.73828125,59.3804359436035,135.014460557661
16700,2.84732675552368,0.250659972429276,3.34864670038223,2.34600681066513,354.73828125,59.3804359436035,135.014460557661
16900,2.71707510948181,0.140297472476959,2.99767005443573,2.43648016452789,354.73828125,59.3804359436035,135.014460557661
17100,2.69527578353882,0.225215867161751,3.14570751786232,2.24484404921532,354.73828125,59.3804359436035,135.014460557661
17300,2.75538325309753,0.170092359185219,3.09556797146797,2.4151985347271,354.73828125,59.3804359436035,135.014460557661
17500,3.00370597839355,0.138702616095543,3.28111121058464,2.72630074620247,354.73828125,59.3804359436035,135.014460557661
17700,3.47012090682983,0.173404112458229,3.81692913174629,3.12331268191338,354.73828125,59.3804359436035,135.014460557661
17900,3.84182929992676,0.21628038585186,4.27439007163048,3.40926852822304,354.73828125,59.3804359436035,135.014460557661
18100,4.03784084320068,0.143873021006584,4.32558688521385,3.75009480118752,354.73828125,59.3804359436035,135.014460557661
18300,4.38577747344971,0.212316155433655,4.81040978431702,3.9611451625824,354.73828125,59.3804359436035,135.014460557661
18500,4.35101509094238,0.127727270126343,4.60646963119507,4.0955605506897,354.73828125,59.3804359436035,135.014460557661
18700,4.39638900756836,0.0738902613520622,4.54416953027248,4.24860848486423,354.73828125,59.3804359436035,135.014460557661
18900,4.46579265594482,0.133007645606995,4.73180794715881,4.19977736473083,354.73828125,59.3804359436035,135.014460557661
19100,4.26221466064453,0.130036190152168,4.52228704094887,4.0021422803402,354.73828125,59.3804359436035,135.014460557661
19300,4.24330806732178,0.129703834652901,4.50271573662758,3.98390039801598,354.73828125,59.3804359436035,135.014460557661
19500,4.16540908813477,0.118365563452244,4.40214021503925,3.92867796123028,354.73828125,59.3804359436035,135.014460557661
19700,4.10892724990845,0.138610377907753,4.38614800572395,3.83170649409294,354.73828125,59.3804359436035,135.014460557661
19900,4.00753307342529,0.15158599615097,4.31070506572723,3.70436108112335,354.73828125,59.3804359436035,135.014460557661
20100,3.9610743522644,0.155030086636543,4.27113452553749,3.65101417899132,354.73828125,59.3804359436035,135.014460557661
