"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
100,11.107780456543,0.0536368079483509,11.2150540724397,11.0005068406463,0.0216686092317104,61.0125503540039,76.9541606549747
300,10.961404800415,0.0597108751535416,11.0808265507221,10.841983050108,0.0216686092317104,61.0125503540039,76.9541606549747
500,10.878927230835,0.0390909351408482,10.9571091011167,10.8007453605533,0.0216686092317104,61.0125503540039,76.9541606549747
700,10.8978366851807,0.0532184578478336,11.0042736008763,10.791399769485,0.0216686092317104,61.0125503540039,76.9541606549747
900,10.9878120422363,0.0463572144508362,11.080526471138,10.8950976133347,0.0216686092317104,61.0125503540039,76.9541606549747
1100,10.8217239379883,0.065963588654995,10.9536511152983,10.6897967606783,0.0216686092317104,61.0125503540039,76.9541606549747
1300,10.8613920211792,0.0679279044270515,10.9972478300333,10.7255362123251,0.0216686092317104,61.0125503540039,76.9541606549747
1500,10.8735675811768,0.0875907763838768,11.0487491339445,10.698386028409,0.0216686092317104,61.0125503540039,76.9541606549747
1700,10.9001817703247,0.0685727149248123,11.0373272001743,10.7630363404751,0.0216686092317104,61.0125503540039,76.9541606549747
1900,10.9634771347046,0.0704070329666138,11.1042912006378,10.8226630687714,0.0216686092317104,61.0125503540039,76.9541606549747
2100,10.9026508331299,0.105394184589386,11.1134392023087,10.6918624639511,0.0216686092317104,61.0125503540039,76.9541606549747
2300,10.9422206878662,0.0721970945596695,11.0866148769855,10.7978264987469,0.0216686092317104,61.0125503540039,76.9541606549747
2500,10.9660091400146,0.0882312655448914,11.1424716711044,10.7895466089249,0.0216686092317104,61.0125503540039,76.9541606549747
2700,10.9940309524536,0.0708230212330818,11.1356769949198,10.8523849099874,0.0216686092317104,61.0125503540039,76.9541606549747
2900,10.8277864456177,0.154264599084854,11.1363156437874,10.519257247448,0.0216686092317104,61.0125503540039,76.9541606549747
3100,10.8298225402832,0.119133293628693,11.0680891275406,10.5915559530258,0.0216686092317104,61.0125503540039,76.9541606549747
3300,10.7110719680786,0.0548549816012383,10.8207819312811,10.6013620048761,0.0216686092317104,61.0125503540039,76.9541606549747
3500,10.8486328125,0.136368677020073,11.1213701665401,10.5758954584599,0.0216686092317104,61.0125503540039,76.9541606549747
3700,10.9851589202881,0.0765773952007294,11.1383137106895,10.8320041298866,0.0216686092317104,61.0125503540039,76.9541606549747
3900,10.9392414093018,0.0701291635632515,11.0794997364283,10.7989830821753,0.0216686092317104,61.0125503540039,76.9541606549747
4100,10.9427356719971,0.0843225196003914,11.1113807111979,10.7740906327963,0.0216686092317104,61.0125503540039,76.9541606549747
4300,10.8997793197632,0.0863840505480766,11.0725474208593,10.727011218667,0.0216686092317104,61.0125503540039,76.9541606549747
4500,10.9709796905518,0.0543919615447521,11.0797636136413,10.8621957674623,0.0216686092317104,61.0125503540039,76.9541606549747
4700,11.0054531097412,0.102312974631786,11.2100790590048,10.8008271604776,0.0216686092317104,61.0125503540039,76.9541606549747
4900,11.1148090362549,0.0868894457817078,11.2885879278183,10.9410301446915,0.0216686092317104,61.0125503540039,76.9541606549747
5100,11.2471876144409,0.0654196590185165,11.378026932478,11.1163482964039,0.0216686092317104,61.0125503540039,76.9541606549747
5300,10.9290332794189,0.0720387250185013,11.0731107294559,10.7849558293819,0.0216686092317104,61.0125503540039,76.9541606549747
5500,11.0029106140137,0.0979546532034874,11.1988199204206,10.8070013076067,0.0216686092317104,61.0125503540039,76.9541606549747
5700,10.9904689788818,0.096405640244484,11.1832802593708,10.7976576983929,0.0216686092317104,61.0125503540039,76.9541606549747
5900,11.018988609314,0.0666908696293831,11.1523703485727,10.8856068700552,0.0216686092317104,61.0125503540039,76.9541606549747
6100,11.1375436782837,0.0620167925953865,11.2615772634745,11.0135100930929,0.0216686092317104,61.0125503540039,76.9541606549747
6300,11.2929782867432,0.0974813774228096,11.4879410415888,11.0980155318975,0.0216686092317104,61.0125503540039,76.9541606549747
6500,11.4851980209351,0.080131284892559,11.6454605907202,11.3249354511499,0.0216686092317104,61.0125503540039,76.9541606549747
6700,11.4373140335083,0.0607631392776966,11.5588403120637,11.3157877549529,0.0216686092317104,61.0125503540039,76.9541606549747
6900,11.1541366577148,0.0698562785983086,11.2938492149115,11.0144241005182,0.0216686092317104,61.0125503540039,76.9541606549747
7100,11.2614393234253,0.102239996194839,11.465919315815,11.0569593310356,0.0216686092317104,61.0125503540039,76.9541606549747
7300,10.9155216217041,0.132074892520905,11.1796714067459,10.6513718366623,0.0216686092317104,61.0125503540039,76.9541606549747
7500,11.1567468643188,0.0910822674632072,11.3389113992453,10.9745823293924,0.0216686092317104,61.0125503540039,76.9541606549747
