"age","sat","sat_sd","sat_upr","sat_lwr","cell_lon","cell_lat","dist_km"
100,9.6023645401001,0.54066276550293,10.683690071106,8.52103900909424,0,59.684211730957,105.136019400827
300,9.4039478302002,0.53374719619751,10.4714422225952,8.33645343780518,0,59.684211730957,105.136019400827
500,9.30984592437744,0.660639345645905,10.6311246156693,7.98856723308563,0,59.684211730957,105.136019400827
700,9.35677146911621,0.645447254180908,10.647665977478,8.0658769607544,0,59.684211730957,105.136019400827
900,9.48213291168213,0.685258269309998,10.8526494503021,8.11161637306213,0,59.684211730957,105.136019400827
1100,9.28979873657227,0.734475195407867,10.758749127388,7.82084834575653,0,59.684211730957,105.136019400827
1300,9.3435115814209,0.869028270244598,11.0815681219101,7.6054550409317,0,59.684211730957,105.136019400827
1500,9.39074039459229,0.839430332183838,11.06960105896,7.71187973022461,0,59.684211730957,105.136019400827
1700,9.44001007080078,0.812537968158722,11.0650860071182,7.81493413448334,0,59.684211730957,105.136019400827
1900,9.52810859680176,0.896433651447296,11.3209758996964,7.73524129390717,0,59.684211730957,105.136019400827
2100,9.42490768432617,0.979803562164307,11.3845148086548,7.46530055999756,0,59.684211730957,105.136019400827
2300,9.48479652404785,0.877618968486786,11.2400344610214,7.72955858707428,0,59.684211730957,105.136019400827
2500,9.48550701141357,0.9392249584198,11.3639569282532,7.60705709457397,0,59.684211730957,105.136019400827
2700,9.51606750488281,0.884871661663055,11.2858108282089,7.7463241815567,0,59.684211730957,105.136019400827
2900,9.29956436157227,1.07814729213715,11.4558589458466,7.14326977729797,0,59.684211730957,105.136019400827
3100,9.30255031585693,1.04563117027283,11.3938126564026,7.21128797531128,0,59.684211730957,105.136019400827
3300,9.12527179718018,0.994539439678192,11.1143506765366,7.13619291782379,0,59.684211730957,105.136019400827
3500,9.34383296966553,0.978632748126984,11.3010984659195,7.38656747341156,0,59.684211730957,105.136019400827
3700,9.57046794891357,0.940243482589722,11.450954914093,7.68998098373413,0,59.684211730957,105.136019400827
3900,9.4936933517456,0.989383280277252,11.4724599123001,7.5149267911911,0,59.684211730957,105.136019400827
4100,9.49531078338623,0.988996863365173,11.4733045101166,7.51731705665588,0,59.684211730957,105.136019400827
4300,9.38095474243164,0.924950778484344,11.2308562994003,7.53105318546295,0,59.684211730957,105.136019400827
4500,9.53589534759521,0.9209024310112,11.3777002096176,7.69409048557281,0,59.684211730957,105.136019400827
4700,9.56192398071289,0.966255903244019,11.4944357872009,7.62941217422485,0,59.684211730957,105.136019400827
4900,9.67054271697998,1.08430159091949,11.839145898819,7.50193953514099,0,59.684211730957,105.136019400827
5100,9.85426330566406,0.949599027633667,11.7534613609314,7.95506525039673,0,59.684211730957,105.136019400827
5300,9.34030437469482,1.03404784202576,11.4084000587463,7.27220869064331,0,59.684211730957,105.136019400827
5500,9.42780017852783,1.04118835926056,11.510176897049,7.34542346000671,0,59.684211730957,105.136019400827
5700,9.36926937103271,1.01366341114044,11.3965961933136,7.34194254875183,0,59.684211730957,105.136019400827
5900,9.38583374023438,1.06950128078461,11.5248363018036,7.24683117866516,0,59.684211730957,105.136019400827
6100,9.50837898254395,1.06395661830902,11.636292219162,7.3804657459259,0,59.684211730957,105.136019400827
6300,9.68999576568604,1.14176082611084,11.9735174179077,7.40647411346436,0,59.684211730957,105.136019400827
6500,9.91629409790039,1.05202555656433,12.0203452110291,7.81224298477173,0,59.684211730957,105.136019400827
